isil,local_uri,external_uri,relation,match_status,linking_method,verification
IT-LC0021,https://biblioteche-fantasma.invalid/resource/library/IT-LC0021,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0021&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0022,https://biblioteche-fantasma.invalid/resource/library/IT-LC0022,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0022&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0023,https://biblioteche-fantasma.invalid/resource/library/IT-LC0023,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0023&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0024,https://biblioteche-fantasma.invalid/resource/library/IT-LC0024,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0024&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0025,https://biblioteche-fantasma.invalid/resource/library/IT-LC0025,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0025&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0026,https://biblioteche-fantasma.invalid/resource/library/IT-LC0026,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0026&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0027,https://biblioteche-fantasma.invalid/resource/library/IT-LC0027,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0027&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0028,https://biblioteche-fantasma.invalid/resource/library/IT-LC0028,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0028&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0029,https://biblioteche-fantasma.invalid/resource/library/IT-LC0029,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0029&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0030,https://biblioteche-fantasma.invalid/resource/library/IT-LC0030,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0030&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0031,https://biblioteche-fantasma.invalid/resource/library/IT-LC0031,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0031&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0032,https://biblioteche-fantasma.invalid/resource/library/IT-LC0032,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0032&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0033,https://biblioteche-fantasma.invalid/resource/library/IT-LC0033,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0033&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0034,https://biblioteche-fantasma.invalid/resource/library/IT-LC0034,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0034&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0035,https://biblioteche-fantasma.invalid/resource/library/IT-LC0035,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0035&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0037,https://biblioteche-fantasma.invalid/resource/library/IT-LC0037,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0037&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0040,https://biblioteche-fantasma.invalid/resource/library/IT-LC0040,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0040&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0041,https://biblioteche-fantasma.invalid/resource/library/IT-LC0041,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0041&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0042,https://biblioteche-fantasma.invalid/resource/library/IT-LC0042,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0042&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0043,https://biblioteche-fantasma.invalid/resource/library/IT-LC0043,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0043&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0044,https://biblioteche-fantasma.invalid/resource/library/IT-LC0044,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0044&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0045,https://biblioteche-fantasma.invalid/resource/library/IT-LC0045,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0045&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0046,https://biblioteche-fantasma.invalid/resource/library/IT-LC0046,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0046&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0047,https://biblioteche-fantasma.invalid/resource/library/IT-LC0047,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0047&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0048,https://biblioteche-fantasma.invalid/resource/library/IT-LC0048,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0048&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0049,https://biblioteche-fantasma.invalid/resource/library/IT-LC0049,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0049&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0050,https://biblioteche-fantasma.invalid/resource/library/IT-LC0050,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0050&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0051,https://biblioteche-fantasma.invalid/resource/library/IT-LC0051,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0051&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0052,https://biblioteche-fantasma.invalid/resource/library/IT-LC0052,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0052&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0053,https://biblioteche-fantasma.invalid/resource/library/IT-LC0053,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0053&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0054,https://biblioteche-fantasma.invalid/resource/library/IT-LC0054,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0054&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0055,https://biblioteche-fantasma.invalid/resource/library/IT-LC0055,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0055&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0056,https://biblioteche-fantasma.invalid/resource/library/IT-LC0056,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0056&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0057,https://biblioteche-fantasma.invalid/resource/library/IT-LC0057,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0057&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0058,https://biblioteche-fantasma.invalid/resource/library/IT-LC0058,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0058&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0059,https://biblioteche-fantasma.invalid/resource/library/IT-LC0059,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0059&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0060,https://biblioteche-fantasma.invalid/resource/library/IT-LC0060,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0060&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0061,https://biblioteche-fantasma.invalid/resource/library/IT-LC0061,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0061&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0062,https://biblioteche-fantasma.invalid/resource/library/IT-LC0062,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0062&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0063,https://biblioteche-fantasma.invalid/resource/library/IT-LC0063,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0063&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0064,https://biblioteche-fantasma.invalid/resource/library/IT-LC0064,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0064&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0065,https://biblioteche-fantasma.invalid/resource/library/IT-LC0065,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0065&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-LC0066,https://biblioteche-fantasma.invalid/resource/library/IT-LC0066,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-LC0066&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
